Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),BACK_SPACE:Zone Lights Total Heating Rate [W](Hourly),CORE_RETAIL:Zone Lights Total Heating Rate [W](Hourly),POINT_OF_SALE:Zone Lights Total Heating Rate [W](Hourly),FRONT_RETAIL:Zone Lights Total Heating Rate [W](Hourly),FRONT_ENTRY:Zone Lights Total Heating Rate [W](Hourly),BACK_SPACE:Zone Mean Air Temperature [C](Hourly),CORE_RETAIL:Zone Mean Air Temperature [C](Hourly),POINT_OF_SALE:Zone Mean Air Temperature [C](Hourly),FRONT_RETAIL:Zone Mean Air Temperature [C](Hourly),FRONT_ENTRY:Zone Mean Air Temperature [C](Hourly),BACK_SPACE:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),CORE_RETAIL:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),POINT_OF_SALE:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),FRONT_RETAIL:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),FRONT_ENTRY:Zone Infiltration Sensible Heat Gain Energy [J](Hourly),BACK_SPACE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),BACK_SPACE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),DISTRICT HEATING UTILITY:District Heating Water Rate [W](Hourly),DISTRICT HEATING UTILITY:District Heating Water Mass Flow Rate [kg/s](Hourly),BACK_SPACE:Zone Thermal Comfort Fanger Model PPD [%](Hourly),CORE_RETAIL:Zone Thermal Comfort Fanger Model PPD [%](Hourly),POINT_OF_SALE:Zone Thermal Comfort Fanger Model PPD [%](Hourly),FRONT_RETAIL:Zone Thermal Comfort Fanger Model PPD [%](Hourly),FRONT_ENTRY:Zone Thermal Comfort Fanger Model PPD [%](Hourly),CORE_RETAIL_ERV_HX:Heat Exchanger Sensible Heating Rate [W](Hourly),CORE_RETAIL BASEBOARD HEATER:Baseboard Total Heating Rate [W](Hourly),HW CIRCULATING PUMP:Pump Electricity Rate [W](Hourly),HW SUPPLY INLET NODE:System Node Temperature [C](Hourly),HW SUPPLY INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),HW SUPPLY OUTLET NODE:System Node Temperature [C](Hourly),HW SUPPLY OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly) 
 10/16  22:00:00,12.0,10.356360174349566,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,20.119285484933197,21.580413356152423,20.53420256635991,19.70576037987315,19.539934770126685,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,12.046124052383561,5.980381889439353,9.523590146927,13.65825942985071,15.040017711216317,0.0,0.0,0.0,22.170477313753537,0.0,22.170477313753537,0.0,44384883.30116525,0.0,6906046.45864086 
 10/16  23:00:00,12.0,10.025504446451311,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.845836557325253,21.37230255453389,20.19057128830033,19.354391516970725,19.133028241187287,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,13.694682820974903,6.482769606965451,11.394506219129326,16.213408954971396,18.18455558353744,0.0,0.0,0.0,22.170477313753537,0.0,22.170477313753537,0.0,44384889.79954151,0.0,6906046.45864086 
 10/16  24:00:00,11.416666666666666,9.571939029929412,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.635509123013943,21.22206263135366,19.89849325089951,19.065398622232326,18.79724710716327,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,15.11351873993364,6.952042872144024,13.271027393460988,18.61934760333199,21.142965687051305,0.0,0.0,0.0,22.170477313753537,0.0,22.170477313753537,0.0,44322348.06007825,0.0,6906046.45864086 
 10/17  01:00:00,11.0,9.410860242345978,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.42780246068456,21.07871658819796,19.62047238324679,18.795932619409765,18.502885019879425,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,16.547822146165796,7.444185928509531,15.126345631389364,20.934759181444452,23.845527303122292,0.0,0.0,0.0,22.170477313753537,0.0,22.170477313753537,0.0,44384896.1620964,0.0,6906046.45864086 
 10/17  02:00:00,11.0,9.410860242345978,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.28963030716807,20.968399048378718,19.46561717769679,18.64400216809092,18.342022937825586,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,17.66992939791357,7.903722399888402,16.3407050303042,22.435278719130366,25.54197514450388,0.0,0.0,0.0,22.170477313753537,0.0,22.170477313753537,0.0,44322351.1166636,0.0,6906046.45864086 
 10/17  03:00:00,11.0,9.410860242345978,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.224603431647413,20.85138242774191,19.471328411254124,18.639043558191695,18.335086788808578,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,18.45693262118008,8.462332149445187,16.668895958008843,22.909247622035583,25.966149707471132,0.0,0.0,0.0,22.170477313753537,0.0,22.170477313753537,0.0,44384900.86645704,0.0,6906046.45864086 
 10/17  04:00:00,11.0,9.410860242345978,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,21.135737751799827,20.766350532855935,21.557033114816132,21.003153162747193,22.139497080382142,0.0,0.0,0.0,0.0,0.0,22.0,23.89,18.33,29.439999999999998,22.0,23.89,22.0,23.89,22.0,40.0,17882.855862689383,1.118757918579161,11.029380103697342,8.868006733298815,9.346740309089574,12.363685606446518,9.061044717105512,0.0,0.0,286.6469936350997,24.42322717423922,1.118757918579161,28.224999999999994,1.118757918579161,45416797.43253499,0.0,6906046.45864086 
 10/17  05:00:00,11.0,9.091504829358547,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,21.845426158975965,21.19640107050859,22.000035285719076,21.73943512120827,21.99989598063115,0.0,0.0,0.0,0.0,0.0,22.0,23.89,20.165,27.8,22.0,23.89,22.0,23.89,22.0,40.0,22313.235303591224,1.5389549397650313,8.401496232689007,8.104663553272813,7.787533308179138,9.25018001857557,8.570534112954695,0.0,7904.959135483776,394.3431564019933,24.733777184519834,1.5389549397650313,28.224999999999998,1.5389549397650313,45741957.129726894,0.0,6906046.45864086 
 10/17  06:00:00,11.0,8.862021026038216,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,21.730877471683872,21.78486112723566,21.91514833519835,21.46776146462861,21.999961426534245,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,25.599999999999998,22.0,23.89,22.0,23.89,22.0,40.0,34383.696554358954,2.659566081462338,8.595857923984298,6.84926274695017,8.013425476920716,9.995197569827605,8.433527491946391,16569.021627697042,19046.964924673568,681.5547734743309,25.13138093022073,2.659566081462338,28.224999999999994,2.659566081462338,53852491.13311832,7076571.42857143,6906046.45864086 
 10/17  07:00:00,10.416666666666666,8.634495610054772,685.8594842400001,5857.3288816854,551.92327806,551.92327806,26.350032,21.903756854682587,21.958591647731808,21.9993522580927,21.64383125484463,21.99991942190162,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,35096.69894764454,2.0915548000044315,8.18393363775509,6.607435927545533,7.767253213322628,9.522965380042896,8.361739369324027,17609.816005452944,19486.859392856193,535.94364210066,24.67017698322084,2.0915548000044315,28.822916666666668,2.0915548000044315,75241221.30611189,7076571.42857143,27624185.83456344 
 10/17  08:00:00,10.0,8.157214998186276,1371.7189684800003,11714.6577633708,1103.84655612,1103.84655612,52.700064,21.999847361355695,22.00005609419473,21.999992270057884,21.984812372920473,21.99948690227107,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,29705.98233244127,1.076309656993421,7.768691776859754,6.397709185182099,7.1087301765949364,7.854525851878424,7.854578809928232,18362.483659863483,15054.395689968122,275.65462278652666,22.612699045925428,1.076309656993421,29.25,1.076309656993421,92336827.88258067,7076571.42857143,55248371.66912688 
 10/17  09:00:00,10.0,7.936002871905153,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.000015650892863,22.000012521204212,22.276718579449764,22.00008867755138,22.000514479092146,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,12480.761505114615,0.4203149919504985,7.45216111110319,5.955794552371596,5.689741037546746,6.441306019579471,6.5799256549948995,18355.93877108553,4086.087900945972,107.63428118864466,22.13867763296676,0.4203149919504985,29.25,0.4203149919504985,174901519.38743183,7076571.42857143,124308836.25553547 
 10/17  10:00:00,10.583333333333334,8.208281289316545,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,21.999970602227695,22.008875184302656,23.48369252760649,22.147548386349005,21.99941480527839,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,6152.062895703707,0.2222303664303429,7.180333330034027,5.6177519476321365,5.584568102506424,5.353081780984169,5.431877013435812,17466.492271354215,752.84076857858,56.90786477849403,22.079994231317798,0.2222303664303429,28.652083333333334,0.2222303664303429,175985749.0899807,7076571.42857143,124308836.25553547 
 10/17  11:00:00,11.0,8.397026818580487,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.000080142431603,22.415160608434434,24.86646552961123,23.200857896504136,21.99961402570654,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,4279.119363652208,0.16619667843016805,6.953416679770217,5.142631233030326,9.669367479476891,5.563031264813934,5.032158743460205,17313.731245952727,0.0,42.55882487621893,22.06552406432613,0.16619667843016805,28.224999999999994,0.16619667843016805,178053583.95402497,7076571.42857143,124308836.25553547 
 10/17  12:00:00,11.583333333333334,8.701390775472673,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.00003568546389,22.83861162887031,25.955507630508773,24.257087581566775,21.239894254770274,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,12846.101932553172,0.9054966907498688,6.7499049335358166,5.027854236635551,16.64915938637488,8.567627158666149,5.085711477540443,17129.41951178478,0.0,231.99617554509436,24.235281935148816,0.9054966907498688,27.62708333333333,0.9054966907498688,179473865.08729753,7076571.42857143,124308836.25553547 
 10/17  13:00:00,12.0,8.91409421644474,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.000021915679,23.21847013200943,27.020097617714743,25.278030994543908,21.2266459765541,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,11193.227582845046,0.8845912488757044,6.555636605154106,5.269935040205958,26.033086873006273,13.961475089101299,5.007553098492728,17083.712669212207,0.0,226.63661472713997,24.172414503035345,0.8845912488757044,27.199999999999992,0.8845912488757044,179278194.01677385,7076571.42857143,124308836.25553547 
 10/17  14:00:00,12.583333333333334,8.898707850262854,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.000013797218966,23.49288433900234,27.64526114842205,25.896161673365512,21.203645432092163,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,9462.95756918394,0.8665681187549548,6.436139686260039,5.644679278626225,32.83682279650725,18.397996939817126,5.002390980351848,16608.256378025962,0.0,222.00930412584572,23.99012236181881,0.8665681187549548,26.602083333333336,0.8665681187549548,177734391.6902211,7076571.42857143,124308836.25553547 
 10/17  15:00:00,13.0,8.874335786786434,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.000002193809593,23.84743977401391,28.000742187575046,26.20642128871331,21.107320569444735,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,8693.500372694309,0.8464556020017096,6.414087422445391,6.2085658682419735,36.02328600508033,20.323938499678558,5.0190576320162705,16493.1814959278,0.0,216.84234572516934,23.71765437259899,0.8464556020017096,26.175000000000008,0.8464556020017096,177095572.80516917,7076571.42857143,124308836.25553547 
 10/17  16:00:00,12.416666666666666,8.37303158645464,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.000023638851392,23.865743269972256,27.72740448185469,25.847707621243547,21.088087299514836,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,10080.580982308422,0.8480009378213115,6.469743880582693,6.2790994400326285,32.1061390511779,17.00693725057577,5.251562011935768,17539.469841900125,0.0,217.24932404813595,23.929344346721436,0.8480009378213115,26.772916666666664,0.8480009378213115,177220224.58068827,7076571.42857143,124308836.25553547 
 10/17  17:00:00,11.416666666666666,7.741978352120181,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,21.999976306929568,23.439299259891182,26.51891839980176,24.55245652612719,21.095808573318028,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,12368.2767348646,0.8671584717646903,6.680714276174494,5.589096970393207,20.116301307798178,9.23581737116391,6.204994204798434,18502.93475810812,0.0,222.18170054700622,24.385849674072787,0.8671584717646903,27.797916666666666,0.8671584717646903,191729645.78012985,7076571.42857143,124308836.25553547 
 10/17  18:00:00,9.833333333333334,7.251703549549127,1714.6487106000002,14643.3222042135,1379.80819515,1379.80819515,65.87508000000001,22.000031148515045,22.80433161492796,25.2824270136194,23.268898887874553,21.999335585557873,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,4243.183663011264,0.1555160071713563,6.989362407170027,5.055497693589757,11.704084493128837,5.547932775046907,5.748803253197575,19988.606994633246,0.0,39.83199144834098,22.955449955067376,0.1555160071713563,29.420833333333334,0.1555160071713563,149591838.40521085,7076571.428571431,69060464.58640862 
 10/17  19:00:00,7.833333333333333,5.690868920909332,1714.6487106000002,14643.3222042135,1379.80819515,1379.80819515,65.87508000000001,21.99992850264879,22.079265921888148,23.95108318712633,22.199889083999636,22.00039234124991,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,9591.024056297447,0.2416635290807685,7.2914835804240115,5.307861211036321,6.778615305328121,5.248339998046468,6.3074375528128614,21877.071634010554,2436.106230315236,61.88456567557671,22.112372202447812,0.2416635290807685,31.47083333333333,0.2416635290807685,139996448.1426934,7076571.42857143,69060464.58640862 
 10/17  20:00:00,7.583333333333333,5.5280427566554975,1714.6487106000002,14643.3222042135,1379.80819515,1379.80819515,65.87508000000001,22.000061673909823,22.00000244274496,23.227794346531553,21.99997165313898,21.9999961605865,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,11398.865906374203,0.28256216176749066,7.583099156052856,5.588867307306259,5.239566050720271,5.761895605478443,6.85928588019857,22011.586363191116,5682.627359779377,72.35705372593328,22.061588375419632,0.28256216176749066,31.727083333333336,0.28256216176749066,139876929.301735,7076571.42857143,69060464.58640862 
 10/17  21:00:00,7.416666666666667,5.773801489654127,685.8594842400001,5857.3288816854,551.92327806,551.92327806,26.350032,20.739774511990586,21.903893418776807,22.75095372349575,21.54157145874608,21.041271481192442,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,11.65833719463548,5.997549429100516,5.0602058972194754,7.003711156592033,9.576269741459514,0.0,0.0,0.0,22.06363862041542,0.0,22.06363862041542,0.0,65040475.95277504,0.0,27624185.83456344 
 10/17  22:00:00,5.6000000000000005,4.226037482392524,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.900432002091662,21.56578483912986,22.11464911114687,20.926779024860647,20.341375864621874,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,15.924373472288588,6.860402815640273,5.769197571086553,9.262632889763145,13.037171296204056,0.0,0.0,0.0,22.06363862041542,0.0,22.06363862041542,0.0,44384888.50945947,0.0,6906046.45864086 
 10/17  23:00:00,4.833333333333333,3.5017817677374654,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.51768062738535,21.2679352923395,21.606631124256904,20.45271826714062,19.848168950171907,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,18.78676341955779,7.829020330910794,7.0353878128732275,11.724439820220965,16.405369273658554,0.0,0.0,0.0,22.06363862041542,0.0,22.06363862041542,0.0,44322348.296174146,0.0,6906046.45864086 
 10/17  24:00:00,3.8333333333333335,3.0258848119775954,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.339817148819545,21.075555090110054,21.316247896416204,20.173186256917813,19.535984528398796,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,20.58437667531833,8.658336071765065,8.262079534542371,13.746845434835192,19.105616158796355,0.0,0.0,0.0,22.06363862041542,0.0,22.06363862041542,0.0,44384898.07331808,0.0,6906046.45864086 
 10/18  01:00:00,3.0,2.0956410939688315,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,19.010421625562163,20.839172174366194,20.815203024708378,19.696120621769516,19.034165994838467,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,23.166987933133726,9.70122479057107,10.369812786476842,16.84765411923632,23.017321926945254,0.0,0.0,0.0,22.06363862041542,0.0,22.06363862041542,0.0,44322353.35873388,0.0,6906046.45864086 
 10/18  02:00:00,3.0,1.767893130584665,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,18.633803360084837,20.614825468517353,20.29685243062247,19.207169633166654,18.549091142019353,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,26.39793052000802,10.834861608677313,13.106334052874763,20.533987233607444,27.4028905195305,0.0,0.0,0.0,22.06363862041542,0.0,22.06363862041542,0.0,44384911.154036105,0.0,6906046.45864086 
 10/18  03:00:00,3.0,1.4971344590148752,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,18.4331174869537,20.45035999125294,19.983941317004888,18.906530474074525,18.239149636733437,0.0,0.0,0.0,0.0,0.0,15.56,23.89,15.56,29.44,15.56,23.89,15.56,23.89,15.56,40.0,0.0,0.0,28.660417388481036,11.864471520126346,15.417402698295495,23.524380960590833,30.882372298505516,0.0,0.0,0.0,22.06363862041542,0.0,22.06363862041542,0.0,44384915.1172669,0.0,6906046.45864086 
 10/18  04:00:00,2.475,0.5887851303557656,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,21.44079819935574,20.313684865194148,21.888215333379907,21.720127462216933,22.124964061836476,0.0,0.0,0.0,0.0,0.0,22.0,23.89,18.33,29.439999999999998,22.0,23.89,22.0,23.89,22.0,40.0,26586.514155218596,0.5929320885369688,13.533661924660144,12.79547762586329,9.252393666625174,11.310129754862912,11.491598477289145,0.0,0.0,151.99291118777506,25.48187024998151,0.5929320885369688,36.963125,0.5929320885369688,44869501.112503976,0.0,6906046.45864086 
 10/18  05:00:00,1.9833333333333334,-0.2923710192475895,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,21.999872609203532,20.95810017038956,21.999799521127898,22.000105577923833,21.99985180385765,0.0,0.0,0.0,0.0,0.0,22.0,23.890000000000004,20.165000000000003,27.800000000000008,22.0,23.890000000000004,22.0,23.890000000000004,22.0,40.00000000000001,35266.94560613377,0.7101023190799635,10.5239212699828,11.174681070943564,8.952771039543931,10.015048593920262,11.042373165490503,0.0,15701.258924752487,182.00510578850864,23.954326381223552,0.7101023190799635,37.46708333333334,0.7101023190799635,45040069.28416894,0.0,6906046.45864086 
 10/18  06:00:00,1.9000000000000001,-0.34358626543451914,171.46487106000004,1464.33222042135,137.980819515,137.980819515,6.587508,21.99981239784292,21.99957926086732,21.999819518607612,21.99977175322445,21.999596994485994,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,25.599999999999998,22.0,23.89,22.0,23.89,22.0,40.0,64129.80597809799,1.0494752633471005,10.568292267637046,8.114388838531369,9.394250860699097,10.3538835365768,11.120851331178343,30581.35803497117,38237.89132733899,268.80053674799234,22.932420074928913,1.0494752633471005,37.5525,1.0494752633471005,52366572.58192967,7076571.42857143,6906046.45864086 
 10/18  07:00:00,1.9000000000000001,-0.23414873325996008,685.8594842400001,5857.3288816854,551.92327806,551.92327806,26.350032,21.999808864227884,21.99973208046622,21.999940147390358,22.00024272903953,22.000056299539693,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,58421.88421337936,0.9375095110148415,10.6864579520956,8.304240993635117,9.576392099203119,10.581382265092536,11.199924662661273,30585.742808469775,34099.54354605207,240.1062223718843,22.643905967509884,0.9375095110148415,37.55250000000001,0.9375095110148415,74110612.94011948,7076571.42857143,27624185.83456344 
 10/18  08:00:00,1.7833333333333332,-0.3340743102965981,1371.7189684800003,11714.6577633708,1103.84655612,1103.84655612,52.700064,21.99996468655132,22.000206827753903,21.999818102920056,22.00013728916114,21.999790934882483,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,54042.844597814015,0.8449038821541586,10.626083938889495,8.212820325048867,8.77692186301286,9.748377494939701,10.477241197392651,30762.321385653282,29728.933824350635,216.37456555076722,22.366669383265247,0.8449038821541586,37.67208333333333,0.8449038821541586,92191274.02675791,7076571.42857143,55248371.66912688 
 10/18  09:00:00,2.225,-0.0028379040534083264,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.000088665656616,22.000161676287025,22.010616460142582,22.00024962009628,21.99969397079929,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,33459.30219749957,0.5297227646936761,10.20529343315375,7.515257773192197,6.809048694805355,7.641533395255078,8.062966028286818,30089.960405950336,17310.03814543632,135.65096020534733,22.128906004055555,0.5297227646936761,37.21937499999999,0.5297227646936761,175003004.75443116,7076571.42857143,124308836.25553547 
 10/18  10:00:00,4.583333333333333,1.6451962287243571,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,21.999969715145046,22.000065741139124,22.892281830837742,22.049637533366678,21.999746812499804,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,20877.194410666667,0.3902087005792633,9.713751538140363,6.900362297088816,5.258870685872537,5.876385968497471,5.98070320081239,26509.069630434864,10489.602246001372,99.92337287113473,22.092865762264683,0.3902087005792633,34.802083333333336,0.3902087005792633,176111562.05478856,7076571.42857143,124308836.25553547 
 10/18  11:00:00,6.583333333333333,2.94965953506946,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,21.99990799473528,22.00000431822826,24.534357447879472,23.058746008327088,21.99994208596311,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,10571.269743201401,0.236749037542063,9.275752614645498,6.355817065046442,8.141040711756558,5.312626389647828,5.124329609261852,23470.673301955307,2248.382358327936,60.62606487420995,22.103037364554808,0.236749037542063,32.75208333333333,0.236749037542063,178152830.38933882,7076571.42857143,124308836.25553547 
 10/18  12:00:00,7.583333333333333,3.2855960050281188,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.000020997758966,22.086415891370816,25.806879649849662,24.22547089413386,21.824023113594805,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,22419.634788655283,0.9516136788045041,8.949897399927105,5.890409889042132,15.000157995229175,7.892263189501047,5.009335428421451,22022.284628689416,0.0,243.93135170659107,26.090389695818526,0.9516136788045041,31.727083333333336,0.9516136788045041,179526393.28617933,7076571.42857143,124308836.25553547 
 10/18  13:00:00,8.583333333333334,3.646482198311747,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.00010942042284,22.413825578277365,26.881880033257215,25.22833072027898,21.76523515414512,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,18782.503361236948,0.9391120856571632,8.714484066005761,5.385160498210081,23.533395928924676,12.559664456869298,5.0160541637863245,20951.552120786957,0.0,240.7151095054646,25.917277316603016,0.9391120856571632,30.70208333333333,0.9391120856571632,179324560.6953874,7076571.42857143,124308836.25553547 
 10/18  14:00:00,9.0,3.698838111112096,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,22.00013595589533,22.716586106597912,27.614830307598044,25.90676363275028,21.71866384919201,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,17727.490563424737,0.9265178881161383,8.550881754116455,5.109621627286773,30.461885134632563,16.792583175478985,5.0334619544461345,20809.385770376237,0.0,237.47218198886614,25.69669505589384,0.9265178881161383,30.275000000000006,0.9265178881161383,177839766.49371016,7076571.42857143,124308836.25553547 
 10/18  15:00:00,9.0,3.5802884127813965,3086.3676790800005,26357.9799675843,2483.6547512700004,2483.6547512700004,118.57514400000001,21.999947859704374,22.94077969870906,27.670470860138195,25.943996630312743,21.691857522227167,0.0,0.0,0.0,0.0,0.0,22.0,23.89,22.0,23.89,22.0,23.89,22.0,23.89,22.0,40.0,17816.846865671698,0.9286940913677125,8.511621855503913,5.017200424452011,31.038078215355938,16.95255418236773,5.008692457881985,21152.62383651121,0.0,238.02913391611432,25.68447079507789,0.9286940913677125,30.275000000000006,0.9286940913677125,177126023.85766244,7076571.42857143,124308836.25553547 
