DateTime,T_air_avg,Q_heating_total,T_supply_avg,T_return_avg,mdot_water_total,T_outdoor,Q_internal_no_solar,I_solar_total,Q_people_total,Q_lights_total,Q_equipment_total,Q_solar_total,dT_outdoor,dT_supply,dT_air_dt,hour,day_of_week
2024-01-01 08:50:00,23.23531343943187,80421.32075281258,35.207636892073644,29.29075844533679,3.251638611900791,4.166666666666667,3689.935654106057,0.0,0.0,1918.3462385113498,1771.5894155947074,0.0,19.068646772765202,11.972323452641774,0.054504615990190075,8,0
2024-01-01 09:00:00,23.259090910951482,81424.18617536176,35.378463885041306,29.386233259707712,3.250787827579039,4.0,3689.935654106057,0.0,0.0,1918.3462385113498,1771.5894155947074,0.0,19.259090910951482,12.119372974089824,0.14266482911767042,9,0
2024-01-01 09:10:00,22.20648135452111,1246.4212481969478,35.402439010546075,23.306966912898133,0.0172469934225251,3.8333333333333335,11224.032474417021,0.0,3807.0441345940076,3836.6924770226997,3580.295862800314,0.0,18.373148021187777,13.195957656024966,-6.315657338582234,9,0
2024-01-01 09:20:00,21.441958334165328,1961.6785155292175,35.417559054250034,18.13666945027848,0.0270965944141465,3.666666666666667,11224.032474417021,0.0,3807.0441345940076,3836.6924770226997,3580.295862800314,0.0,17.77529166749866,13.975600720084707,-4.587138122134689,9,0
2024-01-01 09:30:00,20.79145755086754,2177.189016271569,35.44572284284671,18.00059893049972,0.0298572122914995,3.5,11224.032474417021,0.0,3807.0441345940076,3836.6924770226997,3580.295862800314,0.0,17.29145755086754,14.654265291979172,-3.9030046997867203,9,0
2024-01-01 09:40:00,20.261100062995528,2251.413048938753,35.48514530924019,18.0007307442469,0.0308054823167861,3.333333333333333,11224.032474417021,798.5368736956877,3807.0441345940076,3836.6924770226997,3580.295862800314,798.5368736956877,16.927766729662196,15.22404524624466,-3.1821449272320805,9,0
2024-01-01 09:50:00,19.823585041838786,2320.9073261125013,35.53546857055456,18.00067935186867,0.0316651289752234,3.1666666666666665,11224.032474417021,1662.0847175324352,3807.0441345940076,3836.6924770226997,3580.295862800314,1662.0847175324352,16.65691837517212,15.711883528715777,-2.6250901269404494,9,0
2024-01-01 10:00:00,19.384216667439834,3536.645230881759,35.61445933453437,18.03263966082093,0.0481622545810184,3.0,11224.032474417021,2582.3617623248306,3807.0441345940076,3836.6924770226997,3580.295862800314,2582.3617623248306,16.384216667439834,16.230242667094533,-2.6362102463937163,10,0
2024-01-01 10:10:00,20.817504271864212,105897.74351484574,36.330562945014165,28.648337942408283,3.2548609575194285,3.0,30121.44990287944,3553.012085441983,7614.088269188015,15346.769908090799,7160.591725600628,3553.012085441983,17.817504271864212,15.513058673149953,8.599725626546274,10,0
2024-01-01 10:20:00,21.778715350637086,98827.42785779461,36.42496543869643,29.152640769665673,3.2510138171645044,3.0,30121.44990287944,4568.457703453879,7614.088269188015,15346.769908090799,7160.591725600628,4568.457703453879,18.778715350637086,14.646250088059347,5.767266472637239,10,0
2024-01-01 10:30:00,22.467753226642092,94584.49052956,36.42499998759104,29.46084880338934,3.249192606975753,3.0,30121.44990287944,5513.22865420146,7614.088269188015,15346.769908090799,7160.591725600628,5513.22865420146,19.467753226642092,13.957246760948951,4.134227256030037,10,0
2024-01-01 10:40:00,22.94180445588947,91118.89685843344,36.42499999999554,29.71052241125144,3.2465339059702787,3.0,30121.44990287944,7615.325903697281,7614.088269188015,15346.769908090799,7160.591725600628,7615.325903697281,19.94180445588947,13.48319554410607,2.844307375484277,10,0
2024-01-01 10:50:00,23.271454876782396,87630.77859107581,36.42499999999999,29.594069120520402,3.074976559939752,3.0,30121.44990287944,8898.722857111481,7614.088269188015,15346.769908090799,7160.591725600628,8898.722857111481,20.271454876782396,13.153545123217594,1.9779025253575497,10,0
2024-01-01 11:00:00,23.54438514165133,84996.41913586792,36.42499999999998,29.740038264112417,3.0418033036333605,3.0,30121.44990287944,10208.095360695277,7614.088269188015,15346.769908090799,7160.591725600628,10208.095360695277,20.54438514165133,12.880614858348654,1.637581589213596,11,0
2024-01-01 11:10:00,23.706428307515015,83299.80240929418,36.61517872281426,29.60881451714708,2.8442972431334397,2.783333333333333,30121.44990287944,11535.585654480637,7614.088269188015,15346.769908090799,7160.591725600628,11535.585654480637,20.92309497418168,12.908750415299242,0.9722589951821163,11,0
2024-01-01 11:20:00,23.80333725559467,82719.57904851991,36.83686787443396,29.79958140835004,2.8120743803011763,2.5666666666666664,30121.44990287944,12873.2716243466,7614.088269188015,15346.769908090799,7160.591725600628,12873.2716243466,21.236670588928003,13.033530618839293,0.5814536884779287,11,0
2024-01-01 11:30:00,23.880000578344845,82358.27553732856,37.05863055283171,29.983830233445552,2.7849459832002488,2.35,30121.44990287944,14213.140186570514,7614.088269188015,15346.769908090799,7160.591725600628,14213.140186570514,21.530000578344843,13.178629974486864,0.45997993650104974,11,0
2024-01-01 11:40:00,23.954997534988678,82229.36998293162,37.28043884790244,30.15948782610183,2.762566126605199,2.1333333333333333,30121.44990287944,15047.17808405569,7614.088269188015,15346.769908090799,7160.591725600628,15047.17808405569,21.821664201655345,13.32544131291376,0.4499817398629986,11,0
2024-01-01 11:50:00,23.9984669636093,79952.50777749093,37.49402998987809,27.67116307748433,1.947231330296029,1.9166666666666663,30121.44990287944,15759.101487133714,7614.088269188015,15346.769908090799,7160.591725600628,15759.101487133714,22.08180029694263,13.495563026268794,0.26081657172372985,11,0
2024-01-01 12:00:00,23.99993576065885,77570.09617254738,37.704027592010604,25.964999039025347,1.5808326210272186,1.7,30121.44990287944,16443.340895342764,7614.088269188015,15346.769908090799,7160.591725600628,16443.340895342764,22.29993576065885,13.704091831351754,0.008812782297304977,12,0
2024-01-01 12:10:00,23.993987199327695,91768.85074470549,37.72902532325116,27.31536393298607,2.108219594362125,1.7333333333333334,47795.78703464639,17096.162173015502,15228.17653837603,23020.154862136194,9547.45563413417,17096.162173015502,22.26065386599436,13.735038123923463,-0.03569136798693506,12,0
2024-01-01 12:20:00,23.993866380393776,89641.9816161741,37.695971135235624,27.278168933270116,2.058538809977021,1.7666666666666668,47795.78703464639,17713.336599522063,15228.17653837603,23020.154862136194,9547.45563413417,17713.336599522063,22.22719971372711,13.702104754841848,-0.000724913603512789,12,0
2024-01-01 12:30:00,23.995307768515218,87851.19750842571,37.66193624994213,27.274287170201912,2.023271361538736,1.7999999999999998,47795.78703464639,18290.144484715605,15228.17653837603,23020.154862136194,9547.45563413417,18290.144484715605,22.195307768515217,13.666628481426912,0.008648328728654064,12,0
2024-01-01 12:40:00,23.993844031401682,86014.33595114145,37.62786223067812,27.31059077227117,1.994480073124515,1.8333333333333333,47795.78703464639,18015.791899672797,15228.17653837603,23020.154862136194,9547.45563413417,18015.791899672797,22.16051069806835,13.634018199276436,-0.008782422681214541,12,0
